season,first_cycling_race_id,stage_number,distance,stage_profile_category,route
2023,20781,10,167.2,Smaakupert,Vulcania-Issoire
2023,20781,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,20781,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,20781,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,20781,14,150.4,Fjell,Annemasse-Morzine
2023,20781,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,20781,16,22.4,Tempo,Passy-Combloux
2023,20781,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,20781,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,20781,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,20781,20,133.5,Fjell,Belfort-Le Markstein
2023,20781,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,445,1,182,Smaakupert,Bilbao- Bilbao
2023,445,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,445,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,445,4,181.8,Flatt,Dax-Nogaro
2023,445,5,162.7,Fjell,Pau-Laruns
2023,445,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,445,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,445,8,200.7,Smaakupert,Liburne-Limoges
2023,445,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,445,10,167.2,Smaakupert,Vulcania-Issoire
2023,445,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,445,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,445,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,445,14,150.4,Fjell,Annemasse-Morzine
2023,445,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,445,16,22.4,Tempo,Passy-Combloux
2023,445,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,445,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,445,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,445,20,133.5,Fjell,Belfort-Le Markstein
2023,445,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,139,1,182,Smaakupert,Bilbao- Bilbao
2023,139,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,139,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,139,4,181.8,Flatt,Dax-Nogaro
2023,139,5,162.7,Fjell,Pau-Laruns
2023,139,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,139,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,139,8,200.7,Smaakupert,Liburne-Limoges
2023,139,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,139,10,167.2,Smaakupert,Vulcania-Issoire
2023,139,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,139,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,139,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,139,14,150.4,Fjell,Annemasse-Morzine
2023,139,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,139,16,22.4,Tempo,Passy-Combloux
2023,139,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,139,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,139,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,139,20,133.5,Fjell,Belfort-Le Markstein
2023,139,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,18945,1,182,Smaakupert,Bilbao- Bilbao
2023,18945,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,18945,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,18945,4,181.8,Flatt,Dax-Nogaro
2023,18945,5,162.7,Fjell,Pau-Laruns
2023,18945,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,18945,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,18945,8,200.7,Smaakupert,Liburne-Limoges
2023,18945,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,18945,10,167.2,Smaakupert,Vulcania-Issoire
2023,18945,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,18945,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,18945,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,18945,14,150.4,Fjell,Annemasse-Morzine
2023,18945,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,18945,16,22.4,Tempo,Passy-Combloux
2023,18945,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,18945,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,18945,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,18945,20,133.5,Fjell,Belfort-Le Markstein
2023,18945,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,152,1,182,Smaakupert,Bilbao- Bilbao
2023,152,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,152,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,152,4,181.8,Flatt,Dax-Nogaro
2023,152,5,162.7,Fjell,Pau-Laruns
2023,152,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,152,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,152,8,200.7,Smaakupert,Liburne-Limoges
2023,152,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,152,10,167.2,Smaakupert,Vulcania-Issoire
2023,152,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,152,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,152,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,152,14,150.4,Fjell,Annemasse-Morzine
2023,152,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,152,16,22.4,Tempo,Passy-Combloux
2023,152,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,152,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,152,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,152,20,133.5,Fjell,Belfort-Le Markstein
2023,152,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,7591,1,182,Smaakupert,Bilbao- Bilbao
2023,7591,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,7591,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,7591,4,181.8,Flatt,Dax-Nogaro
2023,7591,5,162.7,Fjell,Pau-Laruns
2023,7591,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,7591,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,7591,8,200.7,Smaakupert,Liburne-Limoges
2023,7591,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,7591,10,167.2,Smaakupert,Vulcania-Issoire
2023,7591,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,7591,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,7591,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,7591,14,150.4,Fjell,Annemasse-Morzine
2023,7591,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,7591,16,22.4,Tempo,Passy-Combloux
2023,7591,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,7591,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,7591,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,7591,20,133.5,Fjell,Belfort-Le Markstein
2023,7591,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,18951,1,182,Smaakupert,Bilbao- Bilbao
2023,18951,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,18951,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,18951,4,181.8,Flatt,Dax-Nogaro
2023,18951,5,162.7,Fjell,Pau-Laruns
2023,18951,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,18951,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,18951,8,200.7,Smaakupert,Liburne-Limoges
2023,18951,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,18951,10,167.2,Smaakupert,Vulcania-Issoire
2023,18951,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,18951,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,18951,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,18951,14,150.4,Fjell,Annemasse-Morzine
2023,18951,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,18951,16,22.4,Tempo,Passy-Combloux
2023,18951,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,18951,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,18951,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,18951,20,133.5,Fjell,Belfort-Le Markstein
2023,18951,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,446,1,182,Smaakupert,Bilbao- Bilbao
2023,446,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,446,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,446,4,181.8,Flatt,Dax-Nogaro
2023,446,5,162.7,Fjell,Pau-Laruns
2023,446,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,446,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,446,8,200.7,Smaakupert,Liburne-Limoges
2023,446,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,446,10,167.2,Smaakupert,Vulcania-Issoire
2023,446,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,446,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,446,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,446,14,150.4,Fjell,Annemasse-Morzine
2023,446,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,446,16,22.4,Tempo,Passy-Combloux
2023,446,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,446,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,446,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,446,20,133.5,Fjell,Belfort-Le Markstein
2023,446,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,595,1,182,Smaakupert,Bilbao- Bilbao
2023,595,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,595,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,595,4,181.8,Flatt,Dax-Nogaro
2023,595,5,162.7,Fjell,Pau-Laruns
2023,595,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,595,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,595,8,200.7,Smaakupert,Liburne-Limoges
2023,595,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,595,10,167.2,Smaakupert,Vulcania-Issoire
2023,595,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,595,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,595,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,595,14,150.4,Fjell,Annemasse-Morzine
2023,595,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,595,16,22.4,Tempo,Passy-Combloux
2023,595,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,595,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,595,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,595,20,133.5,Fjell,Belfort-Le Markstein
2023,595,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9080,1,182,Smaakupert,Bilbao- Bilbao
2023,9080,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9080,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9080,4,181.8,Flatt,Dax-Nogaro
2023,9080,5,162.7,Fjell,Pau-Laruns
2023,9080,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9080,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9080,8,200.7,Smaakupert,Liburne-Limoges
2023,9080,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9080,10,167.2,Smaakupert,Vulcania-Issoire
2023,9080,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9080,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9080,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9080,14,150.4,Fjell,Annemasse-Morzine
2023,9080,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9080,16,22.4,Tempo,Passy-Combloux
2023,9080,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9080,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9080,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9080,20,133.5,Fjell,Belfort-Le Markstein
2023,9080,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,18130,1,182,Smaakupert,Bilbao- Bilbao
2023,18130,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,18130,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,18130,4,181.8,Flatt,Dax-Nogaro
2023,18130,5,162.7,Fjell,Pau-Laruns
2023,18130,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,18130,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,18130,8,200.7,Smaakupert,Liburne-Limoges
2023,18130,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,18130,10,167.2,Smaakupert,Vulcania-Issoire
2023,18130,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,18130,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,18130,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,18130,14,150.4,Fjell,Annemasse-Morzine
2023,18130,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,18130,16,22.4,Tempo,Passy-Combloux
2023,18130,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,18130,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,18130,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,18130,20,133.5,Fjell,Belfort-Le Markstein
2023,18130,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9189,1,182,Smaakupert,Bilbao- Bilbao
2023,9189,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9189,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9189,4,181.8,Flatt,Dax-Nogaro
2023,9189,5,162.7,Fjell,Pau-Laruns
2023,9189,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9189,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9189,8,200.7,Smaakupert,Liburne-Limoges
2023,9189,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9189,10,167.2,Smaakupert,Vulcania-Issoire
2023,9189,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9189,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9189,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9189,14,150.4,Fjell,Annemasse-Morzine
2023,9189,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9189,16,22.4,Tempo,Passy-Combloux
2023,9189,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9189,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9189,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9189,20,133.5,Fjell,Belfort-Le Markstein
2023,9189,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,17279,1,182,Smaakupert,Bilbao- Bilbao
2023,17279,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,17279,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,17279,4,181.8,Flatt,Dax-Nogaro
2023,17279,5,162.7,Fjell,Pau-Laruns
2023,17279,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,17279,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,17279,8,200.7,Smaakupert,Liburne-Limoges
2023,17279,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,17279,10,167.2,Smaakupert,Vulcania-Issoire
2023,17279,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,17279,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,17279,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,17279,14,150.4,Fjell,Annemasse-Morzine
2023,17279,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,17279,16,22.4,Tempo,Passy-Combloux
2023,17279,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,17279,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,17279,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,17279,20,133.5,Fjell,Belfort-Le Markstein
2023,17279,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,19315,1,182,Smaakupert,Bilbao- Bilbao
2023,19315,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,19315,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,19315,4,181.8,Flatt,Dax-Nogaro
2023,19315,5,162.7,Fjell,Pau-Laruns
2023,19315,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,19315,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,19315,8,200.7,Smaakupert,Liburne-Limoges
2023,19315,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,19315,10,167.2,Smaakupert,Vulcania-Issoire
2023,19315,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,19315,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,19315,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,19315,14,150.4,Fjell,Annemasse-Morzine
2023,19315,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,19315,16,22.4,Tempo,Passy-Combloux
2023,19315,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,19315,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,19315,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,19315,20,133.5,Fjell,Belfort-Le Markstein
2023,19315,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,18932,1,182,Smaakupert,Bilbao- Bilbao
2023,18932,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,18932,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,18932,4,181.8,Flatt,Dax-Nogaro
2023,18932,5,162.7,Fjell,Pau-Laruns
2023,18932,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,18932,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,18932,8,200.7,Smaakupert,Liburne-Limoges
2023,18932,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,18932,10,167.2,Smaakupert,Vulcania-Issoire
2023,18932,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,18932,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,18932,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,18932,14,150.4,Fjell,Annemasse-Morzine
2023,18932,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,18932,16,22.4,Tempo,Passy-Combloux
2023,18932,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,18932,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,18932,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,18932,20,133.5,Fjell,Belfort-Le Markstein
2023,18932,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9548,1,182,Smaakupert,Bilbao- Bilbao
2023,9548,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9548,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9548,4,181.8,Flatt,Dax-Nogaro
2023,9548,5,162.7,Fjell,Pau-Laruns
2023,9548,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9548,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9548,8,200.7,Smaakupert,Liburne-Limoges
2023,9548,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9548,10,167.2,Smaakupert,Vulcania-Issoire
2023,9548,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9548,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9548,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9548,14,150.4,Fjell,Annemasse-Morzine
2023,9548,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9548,16,22.4,Tempo,Passy-Combloux
2023,9548,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9548,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9548,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9548,20,133.5,Fjell,Belfort-Le Markstein
2023,9548,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9549,1,182,Smaakupert,Bilbao- Bilbao
2023,9549,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9549,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9549,4,181.8,Flatt,Dax-Nogaro
2023,9549,5,162.7,Fjell,Pau-Laruns
2023,9549,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9549,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9549,8,200.7,Smaakupert,Liburne-Limoges
2023,9549,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9549,10,167.2,Smaakupert,Vulcania-Issoire
2023,9549,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9549,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9549,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9549,14,150.4,Fjell,Annemasse-Morzine
2023,9549,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9549,16,22.4,Tempo,Passy-Combloux
2023,9549,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9549,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9549,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9549,20,133.5,Fjell,Belfort-Le Markstein
2023,9549,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9460,1,182,Smaakupert,Bilbao- Bilbao
2023,9460,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9460,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9460,4,181.8,Flatt,Dax-Nogaro
2023,9460,5,162.7,Fjell,Pau-Laruns
2023,9460,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9460,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9460,8,200.7,Smaakupert,Liburne-Limoges
2023,9460,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9460,10,167.2,Smaakupert,Vulcania-Issoire
2023,9460,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9460,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9460,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9460,14,150.4,Fjell,Annemasse-Morzine
2023,9460,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9460,16,22.4,Tempo,Passy-Combloux
2023,9460,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9460,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9460,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9460,20,133.5,Fjell,Belfort-Le Markstein
2023,9460,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,9058,1,182,Smaakupert,Bilbao- Bilbao
2023,9058,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,9058,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,9058,4,181.8,Flatt,Dax-Nogaro
2023,9058,5,162.7,Fjell,Pau-Laruns
2023,9058,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,9058,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,9058,8,200.7,Smaakupert,Liburne-Limoges
2023,9058,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,9058,10,167.2,Smaakupert,Vulcania-Issoire
2023,9058,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,9058,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,9058,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,9058,14,150.4,Fjell,Annemasse-Morzine
2023,9058,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,9058,16,22.4,Tempo,Passy-Combloux
2023,9058,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,9058,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,9058,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,9058,20,133.5,Fjell,Belfort-Le Markstein
2023,9058,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,10433,1,182,Smaakupert,Bilbao- Bilbao
2023,10433,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,10433,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,10433,4,181.8,Flatt,Dax-Nogaro
2023,10433,5,162.7,Fjell,Pau-Laruns
2023,10433,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,10433,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,10433,8,200.7,Smaakupert,Liburne-Limoges
2023,10433,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,10433,10,167.2,Smaakupert,Vulcania-Issoire
2023,10433,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,10433,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,10433,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,10433,14,150.4,Fjell,Annemasse-Morzine
2023,10433,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,10433,16,22.4,Tempo,Passy-Combloux
2023,10433,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,10433,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,10433,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,10433,20,133.5,Fjell,Belfort-Le Markstein
2023,10433,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
