season,gender,category,first_cycling_race_id,race_name,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date,stage_number,distance,route,stage_profile
2024,men,Road,187,Poitou-Charentes,FR,2.1,Stage Race,2024/08/20,2024/08/23,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,187,Poitou-Charentes,FR,2.1,Stage Race,2024/08/20,2024/08/23,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,187,Poitou-Charentes,FR,2.1,Stage Race,2024/08/20,2024/08/23,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,36,Deutschland Tour,DE,2.Pro,Stage Race,2024/08/21,2024/08/25,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,36,Deutschland Tour,DE,2.Pro,Stage Race,2024/08/21,2024/08/25,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,36,Deutschland Tour,DE,2.Pro,Stage Race,2024/08/21,2024/08/25,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,36,Deutschland Tour,DE,2.Pro,Stage Race,2024/08/21,2024/08/25,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,36,Deutschland Tour,DE,2.Pro,Stage Race,2024/08/21,2024/08/25,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,391,Baltic Chain Tour,EE,2.2,Stage Race,2024/08/22,2024/08/25,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,391,Baltic Chain Tour,EE,2.2,Stage Race,2024/08/22,2024/08/25,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,391,Baltic Chain Tour,EE,2.2,Stage Race,2024/08/22,2024/08/25,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,391,Baltic Chain Tour,EE,2.2,Stage Race,2024/08/22,2024/08/25,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,391,Baltic Chain Tour,EE,2.2,Stage Race,2024/08/22,2024/08/25,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,22145,West Bohemia Tour,CZ,2.2U,Stage Race,2024/08/22,2024/08/25,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,22145,West Bohemia Tour,CZ,2.2U,Stage Race,2024/08/22,2024/08/25,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,22145,West Bohemia Tour,CZ,2.2U,Stage Race,2024/08/22,2024/08/25,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,22145,West Bohemia Tour,CZ,2.2U,Stage Race,2024/08/22,2024/08/25,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,22145,West Bohemia Tour,CZ,2.2U,Stage Race,2024/08/22,2024/08/25,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,186,Druivenkoers Overijse,BE,1.1,One Day,2024/08/23,2024/08/23,GC,,,Hilly
2024,men,Road,586,Tour de la Guadeloupe,FR,2.2,Stage Race,2024/08/23,2024/09/01,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,586,Tour de la Guadeloupe,FR,2.2,Stage Race,2024/08/23,2024/09/01,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,586,Tour de la Guadeloupe,FR,2.2,Stage Race,2024/08/23,2024/09/01,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,586,Tour de la Guadeloupe,FR,2.2,Stage Race,2024/08/23,2024/09/01,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,586,Tour de la Guadeloupe,FR,2.2,Stage Race,2024/08/23,2024/09/01,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,955,Tour of Bulgaria,BG,2.2,Stage Race,2024/08/24,2024/08/29,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,955,Tour of Bulgaria,BG,2.2,Stage Race,2024/08/24,2024/08/29,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,955,Tour of Bulgaria,BG,2.2,Stage Race,2024/08/24,2024/08/29,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,955,Tour of Bulgaria,BG,2.2,Stage Race,2024/08/24,2024/08/29,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,955,Tour of Bulgaria,BG,2.2,Stage Race,2024/08/24,2024/08/29,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,22,Bretagne Classic,FR,1.UWT,One Day,2024/08/25,2024/08/25,GC,,,Hilly
2024,men,Road,8328,GP Plouay Elite Open ,FR,1.2,One Day,2024/08/25,2024/08/25,GC,,,Hilly
2024,men,Road,8310,Ronde van de Achterhoek,NL,1.2,One Day,2024/08/25,2024/08/25,GC,,,Flat
2024,men,Road,8466,Tour of Indonesia,ID,2.2,Stage Race,2024/08/25,2024/08/29,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,8466,Tour of Indonesia,ID,2.2,Stage Race,2024/08/25,2024/08/29,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,8466,Tour of Indonesia,ID,2.2,Stage Race,2024/08/25,2024/08/29,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,8466,Tour of Indonesia,ID,2.2,Stage Race,2024/08/25,2024/08/29,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,8466,Tour of Indonesia,ID,2.2,Stage Race,2024/08/25,2024/08/29,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,996,Muur Classic Geraardsbergen,BE,1.1,One Day,2024/08/28,2024/08/28,GC,,,Cobbles
2024,men,Road,21,Renewi Tour,NL,2.UWT,Stage Race,2024/08/28,2024/09/01,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,21,Renewi Tour,NL,2.UWT,Stage Race,2024/08/28,2024/09/01,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,21,Renewi Tour,NL,2.UWT,Stage Race,2024/08/28,2024/09/01,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,21,Renewi Tour,NL,2.UWT,Stage Race,2024/08/28,2024/09/01,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,21,Renewi Tour,NL,2.UWT,Stage Race,2024/08/28,2024/09/01,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,15096,Flanders Tomorrow Tour,BE,2.2U,Stage Race,2024/08/29,2024/08/31,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,15096,Flanders Tomorrow Tour,BE,2.2U,Stage Race,2024/08/29,2024/08/31,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,15096,Flanders Tomorrow Tour,BE,2.2U,Stage Race,2024/08/29,2024/08/31,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,15096,Flanders Tomorrow Tour,BE,2.2U,Stage Race,2024/08/29,2024/08/31,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,15096,Flanders Tomorrow Tour,BE,2.2U,Stage Race,2024/08/29,2024/08/31,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,22249,Tour of Routhe Salvation,TR,2.2,Stage Race,2024/08/30,2024/09/02,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,22249,Tour of Routhe Salvation,TR,2.2,Stage Race,2024/08/30,2024/09/02,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,22249,Tour of Routhe Salvation,TR,2.2,Stage Race,2024/08/30,2024/09/02,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,22249,Tour of Routhe Salvation,TR,2.2,Stage Race,2024/08/30,2024/09/02,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,22249,Tour of Routhe Salvation,TR,2.2,Stage Race,2024/08/30,2024/09/02,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,10675,In the Steps of Romans,BG,2.2,Stage Race,2024/08/31,2024/09/01,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,10675,In the Steps of Romans,BG,2.2,Stage Race,2024/08/31,2024/09/01,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,10675,In the Steps of Romans,BG,2.2,Stage Race,2024/08/31,2024/09/01,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,10675,In the Steps of Romans,BG,2.2,Stage Race,2024/08/31,2024/09/01,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,10675,In the Steps of Romans,BG,2.2,Stage Race,2024/08/31,2024/09/01,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,209,GP Kranj,SI,1.2,One Day,2024/09/01,2024/09/01,GC,,,Hilly
2024,men,Road,13191,Maryland Cycling Classic,US,1.Pro,One Day,2024/09/01,2024/09/01,GC,,,Hilly
2024,men,Road,672,Vuelta a Ecuador,EC,2.2,Stage Race,2024/09/01,2024/09/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,672,Vuelta a Ecuador,EC,2.2,Stage Race,2024/09/01,2024/09/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,672,Vuelta a Ecuador,EC,2.2,Stage Race,2024/09/01,2024/09/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,672,Vuelta a Ecuador,EC,2.2,Stage Race,2024/09/01,2024/09/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,672,Vuelta a Ecuador,EC,2.2,Stage Race,2024/09/01,2024/09/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,45,Tour of Britain,GB,2.Pro,Stage Race,2024/09/01,2024/09/08,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,45,Tour of Britain,GB,2.Pro,Stage Race,2024/09/01,2024/09/08,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,45,Tour of Britain,GB,2.Pro,Stage Race,2024/09/01,2024/09/08,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,45,Tour of Britain,GB,2.Pro,Stage Race,2024/09/01,2024/09/08,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,45,Tour of Britain,GB,2.Pro,Stage Race,2024/09/01,2024/09/08,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,538,Giro della Regione Friuli,IT,2.2,Stage Race,2024/09/04,2024/09/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,538,Giro della Regione Friuli,IT,2.2,Stage Race,2024/09/04,2024/09/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,538,Giro della Regione Friuli,IT,2.2,Stage Race,2024/09/04,2024/09/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,538,Giro della Regione Friuli,IT,2.2,Stage Race,2024/09/04,2024/09/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,538,Giro della Regione Friuli,IT,2.2,Stage Race,2024/09/04,2024/09/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,9699,Tour of Kosovo,XK,2.2,Stage Race,2024/09/05,2024/09/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,9699,Tour of Kosovo,XK,2.2,Stage Race,2024/09/05,2024/09/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,9699,Tour of Kosovo,XK,2.2,Stage Race,2024/09/05,2024/09/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,9699,Tour of Kosovo,XK,2.2,Stage Race,2024/09/05,2024/09/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,9699,Tour of Kosovo,XK,2.2,Stage Race,2024/09/05,2024/09/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,401,Okolo Jiznich Cech,CZ,2.2,Stage Race,2024/09/05,2024/09/08,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,401,Okolo Jiznich Cech,CZ,2.2,Stage Race,2024/09/05,2024/09/08,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,401,Okolo Jiznich Cech,CZ,2.2,Stage Race,2024/09/05,2024/09/08,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,401,Okolo Jiznich Cech,CZ,2.2,Stage Race,2024/09/05,2024/09/08,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,401,Okolo Jiznich Cech,CZ,2.2,Stage Race,2024/09/05,2024/09/08,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,9979,GP Rik Van Looy,BE,1.2,One Day,2024/09/07,2024/09/07,GC,,,Flat
2024,men,Road,20,BEMER Cyclassics,DE,1.UWT,One Day,2024/09/08,2024/09/08,GC,,,Flat
2024,men,Road,92,GP de Fourmies,FR,1.Pro,One Day,2024/09/08,2024/09/08,GC,,,Flat
2024,men,Road,166,GP de la Somme,FR,1.2,One Day,2024/09/08,2024/09/08,GC,,,Hilly
2024,men,Road,263,GP Industria & Artigianato,IT,1.Pro,One Day,2024/09/08,2024/09/08,GC,,,Hilly
2024,men,Road,4048,Tour of Poyang Lake,CN,2.2,Stage Race,2024/09/08,2024/09/12,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,4048,Tour of Poyang Lake,CN,2.2,Stage Race,2024/09/08,2024/09/12,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,4048,Tour of Poyang Lake,CN,2.2,Stage Race,2024/09/08,2024/09/12,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,4048,Tour of Poyang Lake,CN,2.2,Stage Race,2024/09/08,2024/09/12,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,4048,Tour of Poyang Lake,CN,2.2,Stage Race,2024/09/08,2024/09/12,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,4020,Europe ITT,,CCTT,One Day,2024/09/11,2024/09/11,GC,,,Flat ITT
2024,men,Road,347,Europe ITT-U23,,CCUT,One Day,2024/09/11,2024/09/11,GC,,,Flat ITT
2024,men,Road,4025,Giro della Toscana,IT,1.1,One Day,2024/09/11,2024/09/11,GC,,,Hilly
2024,men,Road,160,Coppa Sabatini,IT,1.Pro,One Day,2024/09/12,2024/09/12,GC,,,Hilly
2024,men,Road,344,Tour de Serbie,RS,2.2,Stage Race,2024/09/12,2024/09/15,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,344,Tour de Serbie,RS,2.2,Stage Race,2024/09/12,2024/09/15,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,344,Tour de Serbie,RS,2.2,Stage Race,2024/09/12,2024/09/15,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,344,Tour de Serbie,RS,2.2,Stage Race,2024/09/12,2024/09/15,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,344,Tour de Serbie,RS,2.2,Stage Race,2024/09/12,2024/09/15,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,59,GP Québec,CA,1.UWT,One Day,2024/09/13,2024/09/13,GC,,,Hilly MTF
2024,men,Road,68,Memorial Pantani,IT,1.1,One Day,2024/09/14,2024/09/14,GC,,,Hilly
2024,men,Road,171,GP d'Isbergues,FR,1.1,One Day,2024/09/15,2024/09/15,GC,,,Flat
2024,men,Road,58,GP Montreal,CA,1.UWT,One Day,2024/09/15,2024/09/15,GC,,,Hilly
2024,men,Road,205,Trofeo Matteotti,IT,1.1,One Day,2024/09/15,2024/09/15,GC,,,Hilly
2024,men,Road,20780,Tour of Huangshan,CN,2.2,Stage Race,2024/09/15,2024/09/17,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,20780,Tour of Huangshan,CN,2.2,Stage Race,2024/09/15,2024/09/17,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,20780,Tour of Huangshan,CN,2.2,Stage Race,2024/09/15,2024/09/17,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,20780,Tour of Huangshan,CN,2.2,Stage Race,2024/09/15,2024/09/17,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,20780,Tour of Huangshan,CN,2.2,Stage Race,2024/09/15,2024/09/17,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,93,GP de Wallonie,BE,1.Pro,One Day,2024/09/18,2024/09/18,GC,,,Hilly MTF
2024,men,Road,8516,Adriatica Ionica Race,IT,2.1,Stage Race,2024/09/18,2024/09/22,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,8516,Adriatica Ionica Race,IT,2.1,Stage Race,2024/09/18,2024/09/22,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,8516,Adriatica Ionica Race,IT,2.1,Stage Race,2024/09/18,2024/09/22,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,8516,Adriatica Ionica Race,IT,2.1,Stage Race,2024/09/18,2024/09/22,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,8516,Adriatica Ionica Race,IT,2.1,Stage Race,2024/09/18,2024/09/22,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,37,Tour de Luxembourg,LU,2.Pro,Stage Race,2024/09/18,2024/09/22,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,37,Tour de Luxembourg,LU,2.Pro,Stage Race,2024/09/18,2024/09/22,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,37,Tour de Luxembourg,LU,2.Pro,Stage Race,2024/09/18,2024/09/22,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,37,Tour de Luxembourg,LU,2.Pro,Stage Race,2024/09/18,2024/09/22,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,37,Tour de Luxembourg,LU,2.Pro,Stage Race,2024/09/18,2024/09/22,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,167,Kamp. van Vlaanderen,BE,1.1,One Day,2024/09/20,2024/09/20,GC,,,Flat
2024,men,Road,168,SUPER 8 Classic,BE,1.Pro,One Day,2024/09/21,2024/09/21,GC,,,Hilly
2024,men,Road,16539,Tour of Binzhou,CN,2.2,Stage Race,2024/09/21,2024/09/22,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,16539,Tour of Binzhou,CN,2.2,Stage Race,2024/09/21,2024/09/22,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,16539,Tour of Binzhou,CN,2.2,Stage Race,2024/09/21,2024/09/22,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,16539,Tour of Binzhou,CN,2.2,Stage Race,2024/09/21,2024/09/22,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,16539,Tour of Binzhou,CN,2.2,Stage Race,2024/09/21,2024/09/22,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,444,Gooikse Pijl,BE,1.1,One Day,2024/09/22,2024/09/22,GC,,,Flat
2024,men,Road,949,Paris-Chauny,FR,1.1,One Day,2024/09/22,2024/09/22,GC,,,Flat
2024,men,Road,27,World Championship ITT,,WCTT,One Day,2024/09/22,2024/09/22,GC,,,Flat ITT
2024,men,Road,46,World Championship ITT-U23,,WCUT,One Day,2024/09/23,2024/09/23,GC,,,Flat ITT
2024,men,Road,409,Ruota d'Oro,IT,1.2U,One Day,2024/09/24,2024/09/24,GC,,,Hilly
2024,men,Road,170,Omloop van het Houtland,BE,1.1,One Day,2024/09/25,2024/09/25,GC,,,Flat
2024,men,Road,20781,Tour of Istanbul,TR,2.1,Stage Race,2024/09/26,2024/09/29,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,20781,Tour of Istanbul,TR,2.1,Stage Race,2024/09/26,2024/09/29,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,20781,Tour of Istanbul,TR,2.1,Stage Race,2024/09/26,2024/09/29,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,20781,Tour of Istanbul,TR,2.1,Stage Race,2024/09/26,2024/09/29,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,20781,Tour of Istanbul,TR,2.1,Stage Race,2024/09/26,2024/09/29,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,142,Grand Prix Cerami,BE,1.2,One Day,2024/09/28,2024/09/28,GC,,,Flat
2024,men,Road,8523,Oita Urban Classic,JP,1.2,One Day,2024/09/29,2024/09/29,GC,,,Hilly
2024,men,Road,128,Tour de Langkawi,MY,2.Pro,Stage Race,2024/09/29,2024/10/06,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,128,Tour de Langkawi,MY,2.Pro,Stage Race,2024/09/29,2024/10/06,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,128,Tour de Langkawi,MY,2.Pro,Stage Race,2024/09/29,2024/10/06,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,128,Tour de Langkawi,MY,2.Pro,Stage Race,2024/09/29,2024/10/06,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,128,Tour de Langkawi,MY,2.Pro,Stage Race,2024/09/29,2024/10/06,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,159,Binche-Chimay-Binche,BE,1.1,One Day,2024/10/01,2024/10/01,GC,,,Flat
2024,men,Road,20978,Grand Tour de Ciclismo de SC,BR,1.2,One Day,2024/10/01,2024/10/01,GC,,,Flat
2024,men,Road,445,GP Chantal Biya,CM,2.2,Stage Race,2024/10/01,2024/10/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,445,GP Chantal Biya,CM,2.2,Stage Race,2024/10/01,2024/10/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,445,GP Chantal Biya,CM,2.2,Stage Race,2024/10/01,2024/10/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,445,GP Chantal Biya,CM,2.2,Stage Race,2024/10/01,2024/10/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,445,GP Chantal Biya,CM,2.2,Stage Race,2024/10/01,2024/10/05,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,773,CRO Race,HR,2.1,Stage Race,2024/10/01,2024/10/06,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,773,CRO Race,HR,2.1,Stage Race,2024/10/01,2024/10/06,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,773,CRO Race,HR,2.1,Stage Race,2024/10/01,2024/10/06,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,773,CRO Race,HR,2.1,Stage Race,2024/10/01,2024/10/06,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,773,CRO Race,HR,2.1,Stage Race,2024/10/01,2024/10/06,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,20979,GP Urubici de Ciclismo,BR,1.2,One Day,2024/10/02,2024/10/02,GC,,,Hilly MTF
2024,men,Road,16523,Visit Friesland Elfstedenrace,NL,1.1,One Day,2024/10/02,2024/10/02,GC,,,Flat
2024,men,Road,158,Munsterland Giro,DE,1.Pro,One Day,2024/10/03,2024/10/03,GC,,,Flat
2024,men,Road,157,Paris - Bourges,FR,1.1,One Day,2024/10/03,2024/10/03,GC,,,Flat
2024,men,Road,431,Tour do Rio,BR,2.2,Stage Race,2024/10/04,2024/10/08,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,431,Tour do Rio,BR,2.2,Stage Race,2024/10/04,2024/10/08,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,431,Tour do Rio,BR,2.2,Stage Race,2024/10/04,2024/10/08,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,431,Tour do Rio,BR,2.2,Stage Race,2024/10/04,2024/10/08,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,431,Tour do Rio,BR,2.2,Stage Race,2024/10/04,2024/10/08,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,29,Giro dell'Emilia,IT,1.Pro,One Day,2024/10/05,2024/10/05,GC,,,Hilly MTF
2024,men,Road,390,Il Lombardia Under 23,IT,1.2U,One Day,2024/10/05,2024/10/05,GC,,,Hilly
2024,men,Road,94,Tour de Vendée,FR,1.1,One Day,2024/10/05,2024/10/05,GC,,,Flat
2024,men,Road,262,Coppa Agostoni,IT,1.1,One Day,2024/10/06,2024/10/06,GC,,,Hilly
2024,men,Road,28,Paris - Tours,FR,1.Pro,One Day,2024/10/06,2024/10/06,GC,,,Flat
2024,men,Road,238,Paris - Tours,FR,1.2U,One Day,2024/10/06,2024/10/06,GC,,,Flat
2024,men,Road,434,Tour of Iran,IR,2.1,Stage Race,2024/10/06,2024/10/10,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,434,Tour of Iran,IR,2.1,Stage Race,2024/10/06,2024/10/10,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,434,Tour of Iran,IR,2.1,Stage Race,2024/10/06,2024/10/10,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,434,Tour of Iran,IR,2.1,Stage Race,2024/10/06,2024/10/10,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,434,Tour of Iran,IR,2.1,Stage Race,2024/10/06,2024/10/10,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,196,Coppa Bernocchi,IT,1.Pro,One Day,2024/10/07,2024/10/07,GC,,,Hilly
2024,men,Road,190,Tre Valli Varesine,IT,1.Pro,One Day,2024/10/08,2024/10/08,GC,,,Hilly
2024,men,Road,61,Gran Piemonte,IT,1.Pro,One Day,2024/10/10,2024/10/10,GC,,,Hilly
2024,men,Road,242,Tour of Taihu Lake,CN,2.Pro,Stage Race,2024/10/10,2024/10/13,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,242,Tour of Taihu Lake,CN,2.Pro,Stage Race,2024/10/10,2024/10/13,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,242,Tour of Taihu Lake,CN,2.Pro,Stage Race,2024/10/10,2024/10/13,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,242,Tour of Taihu Lake,CN,2.Pro,Stage Race,2024/10/10,2024/10/13,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,242,Tour of Taihu Lake,CN,2.Pro,Stage Race,2024/10/10,2024/10/13,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,18945,Tour de Kyushu,JP,2.1,Stage Race,2024/10/11,2024/10/14,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,18945,Tour de Kyushu,JP,2.1,Stage Race,2024/10/11,2024/10/14,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,18945,Tour de Kyushu,JP,2.1,Stage Race,2024/10/11,2024/10/14,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,18945,Tour de Kyushu,JP,2.1,Stage Race,2024/10/11,2024/10/14,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,18945,Tour de Kyushu,JP,2.1,Stage Race,2024/10/11,2024/10/14,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,24,Il Lombardia,IT,1.UWT,One Day,2024/10/12,2024/10/12,GC,,,Hilly
